[34m[1mwandb[0m: Detected [huggingface_hub.inference] in use.
[34m[1mwandb[0m: Use W&B Weave for improved LLM call tracing. Install Weave with `pip install weave` then add `import weave` to the top of your script.
[34m[1mwandb[0m: For more information, check out the docs at: https://weave-docs.wandb.ai/
  0%|                                                                                          | 0/625 [00:00<?, ?it/s]Could not estimate the number of tokens of the input, floating-point operations will not be computed
                                                                                                                       
{'loss': 0.6931, 'grad_norm': 5.777158260345459, 'learning_rate': 5e-06, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -997.095947265625, 'logps/rejected': -1401.2965087890625, 'logits/chosen': -2.383577346801758, 'logits/rejected': -2.5550010204315186, 'epoch': 0.0}
{'loss': 0.4029, 'grad_norm': 4.099432945251465, 'learning_rate': 4.488e-06, 'rewards/chosen': -0.023308193311095238, 'rewards/rejected': -0.8562229871749878, 'rewards/accuracies': 1.0, 'rewards/margins': 0.8329147100448608, 'logps/chosen': -967.2359008789062, 'logps/rejected': -2085.13232421875, 'logits/chosen': -2.388988971710205, 'logits/rejected': -2.4264137744903564, 'epoch': 0.1}
{'loss': 0.4228, 'grad_norm': 3.6696200370788574, 'learning_rate': 4.48e-06, 'rewards/chosen': 0.1354823112487793, 'rewards/rejected': -0.8951326608657837, 'rewards/accuracies': 0.9375, 'rewards/margins': 1.030614972114563, 'logps/chosen': -1728.78466796875, 'logps/rejected': -1662.9283447265625, 'logits/chosen': -2.2503409385681152, 'logits/rejected': -2.409578800201416, 'epoch': 0.11}
{'loss': 0.413, 'grad_norm': 4.834355354309082, 'learning_rate': 4.4720000000000006e-06, 'rewards/chosen': -0.11657924950122833, 'rewards/rejected': -0.9013752341270447, 'rewards/accuracies': 0.9375, 'rewards/margins': 0.784795880317688, 'logps/chosen': -1192.21923828125, 'logps/rejected': -2089.546875, 'logits/chosen': -2.500420093536377, 'logits/rejected': -2.5279905796051025, 'epoch': 0.11}
{'loss': 0.4467, 'grad_norm': 3.6707637310028076, 'learning_rate': 4.464000000000001e-06, 'rewards/chosen': -0.07509183883666992, 'rewards/rejected': -0.7914870977401733, 'rewards/accuracies': 0.9375, 'rewards/margins': 0.7163953185081482, 'logps/chosen': -755.0999755859375, 'logps/rejected': -1264.963134765625, 'logits/chosen': -2.4371845722198486, 'logits/rejected': -2.486832857131958, 'epoch': 0.11}
{'loss': 0.4496, 'grad_norm': 4.412095546722412, 'learning_rate': 4.456e-06, 'rewards/chosen': -0.04253988713026047, 'rewards/rejected': -0.6533437967300415, 'rewards/accuracies': 0.9375, 'rewards/margins': 0.6108039021492004, 'logps/chosen': -875.586669921875, 'logps/rejected': -1423.85693359375, 'logits/chosen': -2.5222582817077637, 'logits/rejected': -2.530050277709961, 'epoch': 0.11}
{'loss': 0.3942, 'grad_norm': 4.693994998931885, 'learning_rate': 4.4480000000000004e-06, 'rewards/chosen': -0.015601971186697483, 'rewards/rejected': -0.8868409991264343, 'rewards/accuracies': 0.9375, 'rewards/margins': 0.8712390661239624, 'logps/chosen': -1033.46142578125, 'logps/rejected': -1597.0738525390625, 'logits/chosen': -2.441682815551758, 'logits/rejected': -2.4925615787506104, 'epoch': 0.11}
{'loss': 0.4578, 'grad_norm': 3.6723878383636475, 'learning_rate': 4.440000000000001e-06, 'rewards/chosen': -0.012647485360503197, 'rewards/rejected': -0.6279085278511047, 'rewards/accuracies': 1.0, 'rewards/margins': 0.6152610778808594, 'logps/chosen': -813.8991088867188, 'logps/rejected': -1360.2625732421875, 'logits/chosen': -2.282296657562256, 'logits/rejected': -2.425055503845215, 'epoch': 0.11}
{'loss': 0.3826, 'grad_norm': 3.3391969203948975, 'learning_rate': 4.432e-06, 'rewards/chosen': -0.024913480505347252, 'rewards/rejected': -1.037192702293396, 'rewards/accuracies': 1.0, 'rewards/margins': 1.0122792720794678, 'logps/chosen': -719.9785766601562, 'logps/rejected': -1575.9459228515625, 'logits/chosen': -2.412693500518799, 'logits/rejected': -2.408931255340576, 'epoch': 0.12}
{'loss': 0.475, 'grad_norm': 5.337649822235107, 'learning_rate': 4.424e-06, 'rewards/chosen': -0.11305580288171768, 'rewards/rejected': -0.6571831107139587, 'rewards/accuracies': 0.9375, 'rewards/margins': 0.5441272854804993, 'logps/chosen': -1153.8218994140625, 'logps/rejected': -1240.9375, 'logits/chosen': -2.4722418785095215, 'logits/rejected': -2.482541799545288, 'epoch': 0.12}
{'loss': 0.3984, 'grad_norm': 3.6771862506866455, 'learning_rate': 4.416000000000001e-06, 'rewards/chosen': -0.03233852609992027, 'rewards/rejected': -0.9041925072669983, 'rewards/accuracies': 0.9375, 'rewards/margins': 0.8718539476394653, 'logps/chosen': -1147.043701171875, 'logps/rejected': -1417.807861328125, 'logits/chosen': -2.471193552017212, 'logits/rejected': -2.477119207382202, 'epoch': 0.12}
{'loss': 0.3877, 'grad_norm': 3.306926727294922, 'learning_rate': 4.408000000000001e-06, 'rewards/chosen': -0.16935759782791138, 'rewards/rejected': -1.1465307474136353, 'rewards/accuracies': 1.0, 'rewards/margins': 0.9771731495857239, 'logps/chosen': -981.0155639648438, 'logps/rejected': -1468.7720947265625, 'logits/chosen': -2.4748406410217285, 'logits/rejected': -2.476750373840332, 'epoch': 0.12}
{'loss': 0.3201, 'grad_norm': 2.8831162452697754, 'learning_rate': 4.4e-06, 'rewards/chosen': -0.03338942676782608, 'rewards/rejected': -1.1808223724365234, 'rewards/accuracies': 1.0, 'rewards/margins': 1.1474330425262451, 'logps/chosen': -715.8392944335938, 'logps/rejected': -1480.139404296875, 'logits/chosen': -2.281566619873047, 'logits/rejected': -2.4291300773620605, 'epoch': 0.12}
{'loss': 0.4337, 'grad_norm': 4.195013523101807, 'learning_rate': 4.3920000000000005e-06, 'rewards/chosen': -0.1892099231481552, 'rewards/rejected': -0.8833851218223572, 'rewards/accuracies': 0.9375, 'rewards/margins': 0.6941751837730408, 'logps/chosen': -874.0169067382812, 'logps/rejected': -1316.942626953125, 'logits/chosen': -2.443937301635742, 'logits/rejected': -2.498157501220703, 'epoch': 0.12}
{'loss': 0.3738, 'grad_norm': 3.533186912536621, 'learning_rate': 4.384000000000001e-06, 'rewards/chosen': -0.1500023752450943, 'rewards/rejected': -1.3677494525909424, 'rewards/accuracies': 1.0, 'rewards/margins': 1.2177469730377197, 'logps/chosen': -828.7847900390625, 'logps/rejected': -1679.3978271484375, 'logits/chosen': -2.460679292678833, 'logits/rejected': -2.5314974784851074, 'epoch': 0.12}
{'loss': 0.3685, 'grad_norm': 5.251435279846191, 'learning_rate': 4.376e-06, 'rewards/chosen': -0.10095509886741638, 'rewards/rejected': -1.0132163763046265, 'rewards/accuracies': 1.0, 'rewards/margins': 0.9122613668441772, 'logps/chosen': -1451.02392578125, 'logps/rejected': -1898.55029296875, 'logits/chosen': -2.428579807281494, 'logits/rejected': -2.4032108783721924, 'epoch': 0.13}
{'loss': 0.3921, 'grad_norm': 3.8912696838378906, 'learning_rate': 4.368e-06, 'rewards/chosen': -0.1307486891746521, 'rewards/rejected': -1.053035855293274, 'rewards/accuracies': 1.0, 'rewards/margins': 0.922287106513977, 'logps/chosen': -1226.7545166015625, 'logps/rejected': -1739.671630859375, 'logits/chosen': -2.4700093269348145, 'logits/rejected': -2.493675947189331, 'epoch': 0.13}
{'loss': 0.3727, 'grad_norm': 5.438251972198486, 'learning_rate': 4.360000000000001e-06, 'rewards/chosen': -0.28010302782058716, 'rewards/rejected': -1.4555206298828125, 'rewards/accuracies': 0.9375, 'rewards/margins': 1.1754176616668701, 'logps/chosen': -1537.556640625, 'logps/rejected': -2213.0029296875, 'logits/chosen': -2.4751548767089844, 'logits/rejected': -2.474551200866699, 'epoch': 0.13}
{'loss': 0.4432, 'grad_norm': 3.6982758045196533, 'learning_rate': 4.352e-06, 'rewards/chosen': -0.02406725287437439, 'rewards/rejected': -0.8233427405357361, 'rewards/accuracies': 1.0, 'rewards/margins': 0.7992755174636841, 'logps/chosen': -928.5242919921875, 'logps/rejected': -1706.3719482421875, 'logits/chosen': -2.3063390254974365, 'logits/rejected': -2.3717260360717773, 'epoch': 0.13}
{'loss': 0.2689, 'grad_norm': 3.1924326419830322, 'learning_rate': 4.344e-06, 'rewards/chosen': 0.09648031741380692, 'rewards/rejected': -1.4464260339736938, 'rewards/accuracies': 0.9375, 'rewards/margins': 1.542906403541565, 'logps/chosen': -1075.246337890625, 'logps/rejected': -1610.909912109375, 'logits/chosen': -2.356764554977417, 'logits/rejected': -2.308676242828369, 'epoch': 0.13}
{'loss': 0.4109, 'grad_norm': 3.5851633548736572, 'learning_rate': 4.3360000000000005e-06, 'rewards/chosen': -0.10602901875972748, 'rewards/rejected': -0.8950679898262024, 'rewards/accuracies': 1.0, 'rewards/margins': 0.7890390157699585, 'logps/chosen': -708.0391235351562, 'logps/rejected': -1201.893798828125, 'logits/chosen': -2.3311450481414795, 'logits/rejected': -2.4191408157348633, 'epoch': 0.13}
{'loss': 0.2979, 'grad_norm': 3.3972227573394775, 'learning_rate': 4.328000000000001e-06, 'rewards/chosen': -0.0517534501850605, 'rewards/rejected': -1.3932090997695923, 'rewards/accuracies': 1.0, 'rewards/margins': 1.3414555788040161, 'logps/chosen': -1237.2530517578125, 'logps/rejected': -1811.6837158203125, 'logits/chosen': -2.2745485305786133, 'logits/rejected': -2.3526556491851807, 'epoch': 0.14}
{'loss': 0.4318, 'grad_norm': 3.0943892002105713, 'learning_rate': 4.32e-06, 'rewards/chosen': 0.0013262461870908737, 'rewards/rejected': -0.7541893124580383, 'rewards/accuracies': 0.9375, 'rewards/margins': 0.7555155754089355, 'logps/chosen': -863.8726806640625, 'logps/rejected': -1171.138916015625, 'logits/chosen': -2.4424753189086914, 'logits/rejected': -2.6081202030181885, 'epoch': 0.14}
{'loss': 0.383, 'grad_norm': 6.824993133544922, 'learning_rate': 4.312e-06, 'rewards/chosen': -0.12924934923648834, 'rewards/rejected': -1.1403197050094604, 'rewards/accuracies': 0.9375, 'rewards/margins': 1.0110704898834229, 'logps/chosen': -1184.958251953125, 'logps/rejected': -1732.1868896484375, 'logits/chosen': -2.26567006111145, 'logits/rejected': -2.4199228286743164, 'epoch': 0.14}
{'loss': 0.3709, 'grad_norm': 2.9939441680908203, 'learning_rate': 4.304000000000001e-06, 'rewards/chosen': -0.1769241839647293, 'rewards/rejected': -1.2440472841262817, 'rewards/accuracies': 0.9375, 'rewards/margins': 1.0671230554580688, 'logps/chosen': -962.5986328125, 'logps/rejected': -1317.592041015625, 'logits/chosen': -2.4545109272003174, 'logits/rejected': -2.515630006790161, 'epoch': 0.14}
{'loss': 0.3003, 'grad_norm': 3.2820374965667725, 'learning_rate': 4.296e-06, 'rewards/chosen': -0.148725226521492, 'rewards/rejected': -1.4003772735595703, 'rewards/accuracies': 1.0, 'rewards/margins': 1.2516520023345947, 'logps/chosen': -1149.957275390625, 'logps/rejected': -1625.29931640625, 'logits/chosen': -2.4707083702087402, 'logits/rejected': -2.4873335361480713, 'epoch': 0.14}
{'loss': 0.3864, 'grad_norm': 4.2410359382629395, 'learning_rate': 4.288e-06, 'rewards/chosen': -0.1806352585554123, 'rewards/rejected': -1.4088494777679443, 'rewards/accuracies': 0.9375, 'rewards/margins': 1.2282143831253052, 'logps/chosen': -1299.8642578125, 'logps/rejected': -1860.296630859375, 'logits/chosen': -2.292142868041992, 'logits/rejected': -2.3967607021331787, 'epoch': 0.14}
{'loss': 0.3897, 'grad_norm': 3.539700984954834, 'learning_rate': 4.2800000000000005e-06, 'rewards/chosen': -0.1027974933385849, 'rewards/rejected': -1.018906593322754, 'rewards/accuracies': 0.9375, 'rewards/margins': 0.9161090850830078, 'logps/chosen': -942.8016357421875, 'logps/rejected': -1926.316650390625, 'logits/chosen': -2.5238661766052246, 'logits/rejected': -2.4962992668151855, 'epoch': 0.15}
{'loss': 0.3084, 'grad_norm': 2.327420473098755, 'learning_rate': 4.272000000000001e-06, 'rewards/chosen': -0.15832284092903137, 'rewards/rejected': -1.5931555032730103, 'rewards/accuracies': 1.0, 'rewards/margins': 1.4348328113555908, 'logps/chosen': -699.9099731445312, 'logps/rejected': -1502.68603515625, 'logits/chosen': -2.2779834270477295, 'logits/rejected': -2.38816499710083, 'epoch': 0.15}
{'loss': 0.4078, 'grad_norm': 3.553140878677368, 'learning_rate': 4.264e-06, 'rewards/chosen': -0.1792048066854477, 'rewards/rejected': -0.9476098418235779, 'rewards/accuracies': 1.0, 'rewards/margins': 0.768405020236969, 'logps/chosen': -940.0181274414062, 'logps/rejected': -1413.186767578125, 'logits/chosen': -2.5239953994750977, 'logits/rejected': -2.5327048301696777, 'epoch': 0.15}
{'loss': 0.2211, 'grad_norm': 2.9112439155578613, 'learning_rate': 4.256e-06, 'rewards/chosen': -0.20701630413532257, 'rewards/rejected': -1.8888459205627441, 'rewards/accuracies': 1.0, 'rewards/margins': 1.681829571723938, 'logps/chosen': -1178.6810302734375, 'logps/rejected': -1942.3280029296875, 'logits/chosen': -2.4378762245178223, 'logits/rejected': -2.390841007232666, 'epoch': 0.15}
{'loss': 0.3933, 'grad_norm': 3.533766031265259, 'learning_rate': 4.248000000000001e-06, 'rewards/chosen': -0.17855724692344666, 'rewards/rejected': -1.1313707828521729, 'rewards/accuracies': 0.9375, 'rewards/margins': 0.9528135061264038, 'logps/chosen': -780.42041015625, 'logps/rejected': -1323.309814453125, 'logits/chosen': -2.3642613887786865, 'logits/rejected': -2.3864657878875732, 'epoch': 0.15}
{'loss': 0.3618, 'grad_norm': 5.412832260131836, 'learning_rate': 4.24e-06, 'rewards/chosen': -0.14720723032951355, 'rewards/rejected': -1.343339443206787, 'rewards/accuracies': 0.9375, 'rewards/margins': 1.1961324214935303, 'logps/chosen': -1793.0361328125, 'logps/rejected': -2308.60986328125, 'logits/chosen': -2.227529525756836, 'logits/rejected': -2.3135101795196533, 'epoch': 0.15}
{'loss': 0.2473, 'grad_norm': 2.4717166423797607, 'learning_rate': 4.232e-06, 'rewards/chosen': 0.05610981211066246, 'rewards/rejected': -1.8918769359588623, 'rewards/accuracies': 1.0, 'rewards/margins': 1.9479868412017822, 'logps/chosen': -1514.1527099609375, 'logps/rejected': -1871.991455078125, 'logits/chosen': -2.4376637935638428, 'logits/rejected': -2.4160306453704834, 'epoch': 0.16}
{'loss': 0.2758, 'grad_norm': 2.8663933277130127, 'learning_rate': 4.2240000000000006e-06, 'rewards/chosen': -0.05485974997282028, 'rewards/rejected': -1.513534426689148, 'rewards/accuracies': 1.0, 'rewards/margins': 1.458674669265747, 'logps/chosen': -1014.5949096679688, 'logps/rejected': -1734.2327880859375, 'logits/chosen': -2.4955952167510986, 'logits/rejected': -2.466695785522461, 'epoch': 0.16}
{'loss': 0.3042, 'grad_norm': 2.89676833152771, 'learning_rate': 4.216e-06, 'rewards/chosen': -0.14857217669487, 'rewards/rejected': -1.3478436470031738, 'rewards/accuracies': 1.0, 'rewards/margins': 1.1992714405059814, 'logps/chosen': -1041.836181640625, 'logps/rejected': -1452.9610595703125, 'logits/chosen': -2.4123430252075195, 'logits/rejected': -2.445830821990967, 'epoch': 0.16}
{'loss': 0.4, 'grad_norm': 4.1963019371032715, 'learning_rate': 4.208e-06, 'rewards/chosen': -0.21588222682476044, 'rewards/rejected': -1.0920428037643433, 'rewards/accuracies': 0.9375, 'rewards/margins': 0.8761605620384216, 'logps/chosen': -832.0985107421875, 'logps/rejected': -1240.9068603515625, 'logits/chosen': -2.268817186355591, 'logits/rejected': -2.4280753135681152, 'epoch': 0.16}
                                                                                                                       
{'loss': 0.3368, 'grad_norm': 3.204695701599121, 'learning_rate': 4.2000000000000004e-06, 'rewards/chosen': -0.11948814988136292, 'rewards/rejected': -1.2502851486206055, 'rewards/accuracies': 1.0, 'rewards/margins': 1.130797028541565, 'logps/chosen': -856.2902221679688, 'logps/rejected': -1615.654052734375, 'logits/chosen': -2.4962916374206543, 'logits/rejected': -2.4844586849212646, 'epoch': 0.16}
{'loss': 0.3391, 'grad_norm': 2.5167012214660645, 'learning_rate': 4.192000000000001e-06, 'rewards/chosen': -0.07233432680368423, 'rewards/rejected': -1.30278480052948, 'rewards/accuracies': 1.0, 'rewards/margins': 1.2304503917694092, 'logps/chosen': -1188.63427734375, 'logps/rejected': -1609.4036865234375, 'logits/chosen': -2.2445967197418213, 'logits/rejected': -2.4790804386138916, 'epoch': 0.16}
{'loss': 0.4642, 'grad_norm': 6.240241050720215, 'learning_rate': 4.184e-06, 'rewards/chosen': -0.4198063611984253, 'rewards/rejected': -1.2881277799606323, 'rewards/accuracies': 0.875, 'rewards/margins': 0.8683212995529175, 'logps/chosen': -924.1279907226562, 'logps/rejected': -1535.0303955078125, 'logits/chosen': -2.441589832305908, 'logits/rejected': -2.4485952854156494, 'epoch': 0.16}
{'loss': 0.3413, 'grad_norm': 2.88150691986084, 'learning_rate': 4.176e-06, 'rewards/chosen': -0.07539597153663635, 'rewards/rejected': -1.1379334926605225, 'rewards/accuracies': 1.0, 'rewards/margins': 1.062537670135498, 'logps/chosen': -795.31787109375, 'logps/rejected': -1326.9429931640625, 'logits/chosen': -2.498318672180176, 'logits/rejected': -2.4959816932678223, 'epoch': 0.17}
{'loss': 0.4436, 'grad_norm': 5.859161853790283, 'learning_rate': 4.168000000000001e-06, 'rewards/chosen': -0.180232435464859, 'rewards/rejected': -1.166212558746338, 'rewards/accuracies': 0.875, 'rewards/margins': 0.9859802722930908, 'logps/chosen': -938.7039184570312, 'logps/rejected': -1441.9359130859375, 'logits/chosen': -2.45375394821167, 'logits/rejected': -2.396920680999756, 'epoch': 0.17}
{'loss': 0.2324, 'grad_norm': 3.2874221801757812, 'learning_rate': 4.16e-06, 'rewards/chosen': -0.08080911636352539, 'rewards/rejected': -2.3007373809814453, 'rewards/accuracies': 0.9375, 'rewards/margins': 2.21992826461792, 'logps/chosen': -1465.526123046875, 'logps/rejected': -2216.86865234375, 'logits/chosen': -2.3340017795562744, 'logits/rejected': -2.3949129581451416, 'epoch': 0.17}
{'loss': 0.3279, 'grad_norm': 3.46250319480896, 'learning_rate': 4.152e-06, 'rewards/chosen': 0.04264888912439346, 'rewards/rejected': -1.1639487743377686, 'rewards/accuracies': 1.0, 'rewards/margins': 1.2065978050231934, 'logps/chosen': -1124.3406982421875, 'logps/rejected': -1901.711181640625, 'logits/chosen': -2.3385212421417236, 'logits/rejected': -2.4153292179107666, 'epoch': 0.17}
{'loss': 0.3233, 'grad_norm': 5.7182936668396, 'learning_rate': 4.1440000000000005e-06, 'rewards/chosen': -0.15436001121997833, 'rewards/rejected': -1.3964906930923462, 'rewards/accuracies': 0.9375, 'rewards/margins': 1.2421308755874634, 'logps/chosen': -1077.501953125, 'logps/rejected': -1691.16552734375, 'logits/chosen': -2.468228816986084, 'logits/rejected': -2.484130859375, 'epoch': 0.17}
{'loss': 0.2326, 'grad_norm': 2.5204930305480957, 'learning_rate': 4.136000000000001e-06, 'rewards/chosen': -0.16559544205665588, 'rewards/rejected': -1.760662317276001, 'rewards/accuracies': 1.0, 'rewards/margins': 1.595067024230957, 'logps/chosen': -896.6912231445312, 'logps/rejected': -1418.5079345703125, 'logits/chosen': -2.3205463886260986, 'logits/rejected': -2.4084458351135254, 'epoch': 0.17}
{'loss': 0.2999, 'grad_norm': 3.672863006591797, 'learning_rate': 4.128e-06, 'rewards/chosen': -0.5752886533737183, 'rewards/rejected': -1.88014817237854, 'rewards/accuracies': 1.0, 'rewards/margins': 1.3048595190048218, 'logps/chosen': -1573.3699951171875, 'logps/rejected': -1902.076171875, 'logits/chosen': -2.415785551071167, 'logits/rejected': -2.4012420177459717, 'epoch': 0.18}
{'loss': 0.3173, 'grad_norm': 2.758054733276367, 'learning_rate': 4.12e-06, 'rewards/chosen': -0.14779254794120789, 'rewards/rejected': -1.6293023824691772, 'rewards/accuracies': 0.9375, 'rewards/margins': 1.481509804725647, 'logps/chosen': -1092.822265625, 'logps/rejected': -1934.2626953125, 'logits/chosen': -2.2387988567352295, 'logits/rejected': -2.3464741706848145, 'epoch': 0.18}
{'loss': 0.3249, 'grad_norm': 3.51092529296875, 'learning_rate': 4.112000000000001e-06, 'rewards/chosen': -0.22913143038749695, 'rewards/rejected': -1.8052328824996948, 'rewards/accuracies': 0.9375, 'rewards/margins': 1.5761014223098755, 'logps/chosen': -1258.038330078125, 'logps/rejected': -1600.9141845703125, 'logits/chosen': -2.423769474029541, 'logits/rejected': -2.40720272064209, 'epoch': 0.18}
{'loss': 0.2189, 'grad_norm': 2.4401259422302246, 'learning_rate': 4.104e-06, 'rewards/chosen': -0.2552917003631592, 'rewards/rejected': -2.1771740913391113, 'rewards/accuracies': 0.9375, 'rewards/margins': 1.921882152557373, 'logps/chosen': -1111.9854736328125, 'logps/rejected': -1758.878173828125, 'logits/chosen': -2.4996144771575928, 'logits/rejected': -2.486800193786621, 'epoch': 0.18}
