                                                                                                                       
{'loss': 186.1167, 'grad_norm': 24.510391235351562, 'learning_rate': 5e-05, 'epoch': 0.06, 'num_input_tokens_seen': 131072, 'train_runtime': 8.636, 'train_tokens_per_second': 15177.353}
{'loss': 114.0375, 'grad_norm': 16.204835891723633, 'learning_rate': 4.355e-05, 'epoch': 6.88, 'num_input_tokens_seen': 16351232, 'train_runtime': 487.6244, 'train_tokens_per_second': 33532.432}
{'loss': 113.2693, 'grad_norm': 16.22380256652832, 'learning_rate': 4.35e-05, 'epoch': 6.94, 'num_input_tokens_seen': 16482304, 'train_runtime': 490.5933, 'train_tokens_per_second': 33596.674}
{'loss': 113.0289, 'grad_norm': 16.352752685546875, 'learning_rate': 4.345e-05, 'epoch': 6.99, 'num_input_tokens_seen': 16613376, 'train_runtime': 493.513, 'train_tokens_per_second': 33663.5}
{'loss': 14.2844, 'grad_norm': 2.1998095512390137, 'learning_rate': 4.3400000000000005e-05, 'epoch': 7.0, 'num_input_tokens_seen': 16629760, 'train_runtime': 493.8725, 'train_tokens_per_second': 33672.174}
{'loss': 112.3022, 'grad_norm': 16.051042556762695, 'learning_rate': 4.335e-05, 'epoch': 7.06, 'num_input_tokens_seen': 16760832, 'train_runtime': 496.8362, 'train_tokens_per_second': 33735.129}
{'loss': 112.9137, 'grad_norm': 15.58808422088623, 'learning_rate': 4.33e-05, 'epoch': 7.11, 'num_input_tokens_seen': 16891904, 'train_runtime': 499.7108, 'train_tokens_per_second': 33803.359}
{'loss': 112.2028, 'grad_norm': 15.078667640686035, 'learning_rate': 4.325e-05, 'epoch': 7.17, 'num_input_tokens_seen': 17022976, 'train_runtime': 502.587, 'train_tokens_per_second': 33870.703}
{'loss': 112.527, 'grad_norm': 14.692436218261719, 'learning_rate': 4.32e-05, 'epoch': 7.22, 'num_input_tokens_seen': 17154048, 'train_runtime': 505.4697, 'train_tokens_per_second': 33936.848}
{'loss': 111.5442, 'grad_norm': 15.360024452209473, 'learning_rate': 4.315e-05, 'epoch': 7.28, 'num_input_tokens_seen': 17285120, 'train_runtime': 508.3543, 'train_tokens_per_second': 34002.111}
{'loss': 112.0277, 'grad_norm': 14.119671821594238, 'learning_rate': 4.3100000000000004e-05, 'epoch': 7.33, 'num_input_tokens_seen': 17416192, 'train_runtime': 511.2398, 'train_tokens_per_second': 34066.582}
{'loss': 111.1656, 'grad_norm': 14.317606925964355, 'learning_rate': 4.305e-05, 'epoch': 7.39, 'num_input_tokens_seen': 17547264, 'train_runtime': 514.1222, 'train_tokens_per_second': 34130.529}
{'loss': 111.1068, 'grad_norm': 14.589739799499512, 'learning_rate': 4.3e-05, 'epoch': 7.44, 'num_input_tokens_seen': 17678336, 'train_runtime': 536.4483, 'train_tokens_per_second': 32954.408}
{'loss': 110.7762, 'grad_norm': 14.178285598754883, 'learning_rate': 4.295e-05, 'epoch': 7.5, 'num_input_tokens_seen': 17809408, 'train_runtime': 539.4226, 'train_tokens_per_second': 33015.687}
{'loss': 110.8998, 'grad_norm': 14.117369651794434, 'learning_rate': 4.29e-05, 'epoch': 7.55, 'num_input_tokens_seen': 17940480, 'train_runtime': 542.3942, 'train_tokens_per_second': 33076.462}
{'loss': 111.1463, 'grad_norm': 13.53178596496582, 'learning_rate': 4.285e-05, 'epoch': 7.61, 'num_input_tokens_seen': 18071552, 'train_runtime': 545.3671, 'train_tokens_per_second': 33136.494}
{'loss': 110.6692, 'grad_norm': 13.884190559387207, 'learning_rate': 4.2800000000000004e-05, 'epoch': 7.66, 'num_input_tokens_seen': 18202624, 'train_runtime': 548.564, 'train_tokens_per_second': 33182.316}
{'loss': 110.7239, 'grad_norm': 13.513676643371582, 'learning_rate': 4.275e-05, 'epoch': 7.72, 'num_input_tokens_seen': 18333696, 'train_runtime': 551.461, 'train_tokens_per_second': 33245.682}
{'loss': 109.1744, 'grad_norm': 13.760188102722168, 'learning_rate': 4.27e-05, 'epoch': 7.77, 'num_input_tokens_seen': 18464768, 'train_runtime': 554.333, 'train_tokens_per_second': 33309.882}
{'loss': 110.3323, 'grad_norm': 13.07973861694336, 'learning_rate': 4.265e-05, 'epoch': 7.83, 'num_input_tokens_seen': 18595840, 'train_runtime': 557.2057, 'train_tokens_per_second': 33373.387}
{'loss': 109.1971, 'grad_norm': 13.543792724609375, 'learning_rate': 4.26e-05, 'epoch': 7.88, 'num_input_tokens_seen': 18726912, 'train_runtime': 560.074, 'train_tokens_per_second': 33436.497}
{'loss': 110.4419, 'grad_norm': 12.617423057556152, 'learning_rate': 4.2550000000000004e-05, 'epoch': 7.94, 'num_input_tokens_seen': 18857984, 'train_runtime': 562.9494, 'train_tokens_per_second': 33498.54}
{'loss': 108.996, 'grad_norm': 13.287615776062012, 'learning_rate': 4.25e-05, 'epoch': 7.99, 'num_input_tokens_seen': 18989056, 'train_runtime': 565.8223, 'train_tokens_per_second': 33560.104}
{'loss': 13.6803, 'grad_norm': 2.0062263011932373, 'learning_rate': 4.245e-05, 'epoch': 8.0, 'num_input_tokens_seen': 19005440, 'train_runtime': 566.184, 'train_tokens_per_second': 33567.604}
{'loss': 108.8007, 'grad_norm': 13.03200912475586, 'learning_rate': 4.24e-05, 'epoch': 8.06, 'num_input_tokens_seen': 19136512, 'train_runtime': 569.0698, 'train_tokens_per_second': 33627.709}
{'loss': 109.1849, 'grad_norm': 12.611149787902832, 'learning_rate': 4.235e-05, 'epoch': 8.11, 'num_input_tokens_seen': 19267584, 'train_runtime': 571.9451, 'train_tokens_per_second': 33687.82}
{'loss': 108.8078, 'grad_norm': 11.984200477600098, 'learning_rate': 4.23e-05, 'epoch': 8.17, 'num_input_tokens_seen': 19398656, 'train_runtime': 574.824, 'train_tokens_per_second': 33747.123}
{'loss': 108.9448, 'grad_norm': 12.073262214660645, 'learning_rate': 4.2250000000000004e-05, 'epoch': 8.22, 'num_input_tokens_seen': 19529728, 'train_runtime': 577.715, 'train_tokens_per_second': 33805.125}
{'loss': 108.4401, 'grad_norm': 12.27889633178711, 'learning_rate': 4.22e-05, 'epoch': 8.28, 'num_input_tokens_seen': 19660800, 'train_runtime': 580.5999, 'train_tokens_per_second': 33862.909}
{'loss': 108.4433, 'grad_norm': 11.57356071472168, 'learning_rate': 4.215e-05, 'epoch': 8.33, 'num_input_tokens_seen': 19791872, 'train_runtime': 583.483, 'train_tokens_per_second': 33920.221}
{'loss': 107.6795, 'grad_norm': 11.30624008178711, 'learning_rate': 4.21e-05, 'epoch': 8.39, 'num_input_tokens_seen': 19922944, 'train_runtime': 586.3683, 'train_tokens_per_second': 33976.844}
{'loss': 108.2683, 'grad_norm': 11.020001411437988, 'learning_rate': 4.205e-05, 'epoch': 8.44, 'num_input_tokens_seen': 20054016, 'train_runtime': 589.2709, 'train_tokens_per_second': 34031.914}
{'loss': 108.7872, 'grad_norm': 10.810842514038086, 'learning_rate': 4.2e-05, 'epoch': 8.5, 'num_input_tokens_seen': 20185088, 'train_runtime': 611.6013, 'train_tokens_per_second': 33003.669}
{'loss': 107.4577, 'grad_norm': 11.558819770812988, 'learning_rate': 4.195e-05, 'epoch': 8.55, 'num_input_tokens_seen': 20316160, 'train_runtime': 614.5847, 'train_tokens_per_second': 33056.727}
{'loss': 107.2809, 'grad_norm': 11.34969711303711, 'learning_rate': 4.19e-05, 'epoch': 8.61, 'num_input_tokens_seen': 20447232, 'train_runtime': 617.5668, 'train_tokens_per_second': 33109.347}
{'loss': 107.3425, 'grad_norm': 11.137943267822266, 'learning_rate': 4.185e-05, 'epoch': 8.66, 'num_input_tokens_seen': 20578304, 'train_runtime': 620.5488, 'train_tokens_per_second': 33161.462}
{'loss': 107.4856, 'grad_norm': 10.786748886108398, 'learning_rate': 4.18e-05, 'epoch': 8.72, 'num_input_tokens_seen': 20709376, 'train_runtime': 623.5292, 'train_tokens_per_second': 33213.164}
{'loss': 106.6716, 'grad_norm': 11.059697151184082, 'learning_rate': 4.175e-05, 'epoch': 8.77, 'num_input_tokens_seen': 20840448, 'train_runtime': 626.5109, 'train_tokens_per_second': 33264.301}
{'loss': 108.0167, 'grad_norm': 10.184208869934082, 'learning_rate': 4.17e-05, 'epoch': 8.83, 'num_input_tokens_seen': 20971520, 'train_runtime': 629.4902, 'train_tokens_per_second': 33315.085}
{'loss': 106.113, 'grad_norm': 10.50389289855957, 'learning_rate': 4.165e-05, 'epoch': 8.88, 'num_input_tokens_seen': 21102592, 'train_runtime': 632.4761, 'train_tokens_per_second': 33365.044}
{'loss': 105.2763, 'grad_norm': 10.740412712097168, 'learning_rate': 4.16e-05, 'epoch': 8.94, 'num_input_tokens_seen': 21233664, 'train_runtime': 635.458, 'train_tokens_per_second': 33414.74}
{'loss': 105.5253, 'grad_norm': 10.97209644317627, 'learning_rate': 4.155e-05, 'epoch': 8.99, 'num_input_tokens_seen': 21364736, 'train_runtime': 638.4429, 'train_tokens_per_second': 33463.819}
{'loss': 13.1311, 'grad_norm': 2.0210962295532227, 'learning_rate': 4.15e-05, 'epoch': 9.0, 'num_input_tokens_seen': 21381120, 'train_runtime': 638.8153, 'train_tokens_per_second': 33469.957}
{'loss': 106.6599, 'grad_norm': 11.09909439086914, 'learning_rate': 4.145e-05, 'epoch': 9.06, 'num_input_tokens_seen': 21512192, 'train_runtime': 641.8153, 'train_tokens_per_second': 33517.729}
{'loss': 104.5186, 'grad_norm': 10.476027488708496, 'learning_rate': 4.14e-05, 'epoch': 9.11, 'num_input_tokens_seen': 21643264, 'train_runtime': 644.9429, 'train_tokens_per_second': 33558.418}
{'loss': 104.9442, 'grad_norm': 10.479394912719727, 'learning_rate': 4.135e-05, 'epoch': 9.17, 'num_input_tokens_seen': 21774336, 'train_runtime': 647.9228, 'train_tokens_per_second': 33606.373}
{'loss': 105.8604, 'grad_norm': 10.29196834564209, 'learning_rate': 4.13e-05, 'epoch': 9.22, 'num_input_tokens_seen': 21905408, 'train_runtime': 650.8965, 'train_tokens_per_second': 33654.209}
{'loss': 104.674, 'grad_norm': 9.955629348754883, 'learning_rate': 4.125e-05, 'epoch': 9.28, 'num_input_tokens_seen': 22036480, 'train_runtime': 653.7734, 'train_tokens_per_second': 33706.604}
{'loss': 105.601, 'grad_norm': 9.671899795532227, 'learning_rate': 4.12e-05, 'epoch': 9.33, 'num_input_tokens_seen': 22167552, 'train_runtime': 656.6587, 'train_tokens_per_second': 33758.103}
{'loss': 105.6461, 'grad_norm': 10.31434154510498, 'learning_rate': 4.115e-05, 'epoch': 9.39, 'num_input_tokens_seen': 22298624, 'train_runtime': 659.5487, 'train_tokens_per_second': 33808.911}
{'loss': 104.9093, 'grad_norm': 9.758477210998535, 'learning_rate': 4.11e-05, 'epoch': 9.44, 'num_input_tokens_seen': 22429696, 'train_runtime': 662.4343, 'train_tokens_per_second': 33859.503}
{'loss': 104.9663, 'grad_norm': 9.88184928894043, 'learning_rate': 4.105e-05, 'epoch': 9.5, 'num_input_tokens_seen': 22560768, 'train_runtime': 665.3214, 'train_tokens_per_second': 33909.576}
{'loss': 104.2749, 'grad_norm': 10.061033248901367, 'learning_rate': 4.1e-05, 'epoch': 9.55, 'num_input_tokens_seen': 22691840, 'train_runtime': 687.7042, 'train_tokens_per_second': 32996.514}
{'loss': 105.4014, 'grad_norm': 9.557183265686035, 'learning_rate': 4.095e-05, 'epoch': 9.61, 'num_input_tokens_seen': 22822912, 'train_runtime': 690.6438, 'train_tokens_per_second': 33045.848}
{'loss': 105.1532, 'grad_norm': 9.113578796386719, 'learning_rate': 4.09e-05, 'epoch': 9.66, 'num_input_tokens_seen': 22953984, 'train_runtime': 693.5162, 'train_tokens_per_second': 33097.976}
{'loss': 104.1643, 'grad_norm': 9.840864181518555, 'learning_rate': 4.085e-05, 'epoch': 9.72, 'num_input_tokens_seen': 23085056, 'train_runtime': 696.3849, 'train_tokens_per_second': 33149.85}
{'loss': 104.4936, 'grad_norm': 10.296526908874512, 'learning_rate': 4.08e-05, 'epoch': 9.77, 'num_input_tokens_seen': 23216128, 'train_runtime': 699.2506, 'train_tokens_per_second': 33201.444}
{'loss': 104.4285, 'grad_norm': 8.623342514038086, 'learning_rate': 4.075e-05, 'epoch': 9.83, 'num_input_tokens_seen': 23347200, 'train_runtime': 702.2835, 'train_tokens_per_second': 33244.693}
{'loss': 103.9837, 'grad_norm': 9.96505355834961, 'learning_rate': 4.07e-05, 'epoch': 9.88, 'num_input_tokens_seen': 23478272, 'train_runtime': 705.1561, 'train_tokens_per_second': 33295.143}
{'loss': 104.2365, 'grad_norm': 9.3591890335083, 'learning_rate': 4.065e-05, 'epoch': 9.94, 'num_input_tokens_seen': 23609344, 'train_runtime': 708.0302, 'train_tokens_per_second': 33345.11}
{'loss': 104.8206, 'grad_norm': 9.630528450012207, 'learning_rate': 4.0600000000000004e-05, 'epoch': 9.99, 'num_input_tokens_seen': 23740416, 'train_runtime': 710.9029, 'train_tokens_per_second': 33394.74}
{'loss': 13.0887, 'grad_norm': 2.2490997314453125, 'learning_rate': 4.055e-05, 'epoch': 10.0, 'num_input_tokens_seen': 23756800, 'train_runtime': 711.2631, 'train_tokens_per_second': 33400.862}
{'loss': 104.3654, 'grad_norm': 9.617032051086426, 'learning_rate': 4.05e-05, 'epoch': 10.06, 'num_input_tokens_seen': 23887872, 'train_runtime': 714.1451, 'train_tokens_per_second': 33449.606}
{'loss': 103.1242, 'grad_norm': 8.971053123474121, 'learning_rate': 4.045000000000001e-05, 'epoch': 10.11, 'num_input_tokens_seen': 24018944, 'train_runtime': 717.0171, 'train_tokens_per_second': 33498.426}
{'loss': 102.5883, 'grad_norm': 8.612717628479004, 'learning_rate': 4.0400000000000006e-05, 'epoch': 10.17, 'num_input_tokens_seen': 24150016, 'train_runtime': 719.8927, 'train_tokens_per_second': 33546.69}
{'loss': 102.711, 'grad_norm': 8.678131103515625, 'learning_rate': 4.0350000000000005e-05, 'epoch': 10.22, 'num_input_tokens_seen': 24281088, 'train_runtime': 722.8388, 'train_tokens_per_second': 33591.292}
{'loss': 103.8618, 'grad_norm': 8.057579040527344, 'learning_rate': 4.0300000000000004e-05, 'epoch': 10.28, 'num_input_tokens_seen': 24412160, 'train_runtime': 725.7125, 'train_tokens_per_second': 33638.885}
{'loss': 102.5583, 'grad_norm': 8.928163528442383, 'learning_rate': 4.025e-05, 'epoch': 10.33, 'num_input_tokens_seen': 24543232, 'train_runtime': 728.5871, 'train_tokens_per_second': 33686.063}
{'loss': 102.8669, 'grad_norm': 9.245026588439941, 'learning_rate': 4.02e-05, 'epoch': 10.39, 'num_input_tokens_seen': 24674304, 'train_runtime': 731.4752, 'train_tokens_per_second': 33732.251}
{'loss': 103.7641, 'grad_norm': 8.277179718017578, 'learning_rate': 4.015000000000001e-05, 'epoch': 10.44, 'num_input_tokens_seen': 24805376, 'train_runtime': 734.3615, 'train_tokens_per_second': 33778.154}
{'loss': 101.7176, 'grad_norm': 9.244333267211914, 'learning_rate': 4.0100000000000006e-05, 'epoch': 10.5, 'num_input_tokens_seen': 24936448, 'train_runtime': 737.2452, 'train_tokens_per_second': 33823.819}
{'loss': 102.4755, 'grad_norm': 8.744951248168945, 'learning_rate': 4.0050000000000004e-05, 'epoch': 10.55, 'num_input_tokens_seen': 25067520, 'train_runtime': 740.1317, 'train_tokens_per_second': 33868.997}
{'loss': 102.1857, 'grad_norm': 8.258626937866211, 'learning_rate': 4e-05, 'epoch': 10.61, 'num_input_tokens_seen': 25198592, 'train_runtime': 762.2744, 'train_tokens_per_second': 33057.115}
{'loss': 102.0893, 'grad_norm': 8.18498706817627, 'learning_rate': 3.995e-05, 'epoch': 10.66, 'num_input_tokens_seen': 25329664, 'train_runtime': 765.2401, 'train_tokens_per_second': 33100.281}
{'loss': 102.9863, 'grad_norm': 7.649895668029785, 'learning_rate': 3.99e-05, 'epoch': 10.72, 'num_input_tokens_seen': 25460736, 'train_runtime': 768.1696, 'train_tokens_per_second': 33144.68}
{'loss': 102.4414, 'grad_norm': 7.951900482177734, 'learning_rate': 3.9850000000000006e-05, 'epoch': 10.77, 'num_input_tokens_seen': 25591808, 'train_runtime': 771.0396, 'train_tokens_per_second': 33191.303}
{'loss': 101.6853, 'grad_norm': 9.595255851745605, 'learning_rate': 3.9800000000000005e-05, 'epoch': 10.83, 'num_input_tokens_seen': 25722880, 'train_runtime': 773.9086, 'train_tokens_per_second': 33237.618}
{'loss': 102.4729, 'grad_norm': 8.374812126159668, 'learning_rate': 3.9750000000000004e-05, 'epoch': 10.88, 'num_input_tokens_seen': 25853952, 'train_runtime': 776.8589, 'train_tokens_per_second': 33280.111}
{'loss': 100.8097, 'grad_norm': 8.290695190429688, 'learning_rate': 3.97e-05, 'epoch': 10.94, 'num_input_tokens_seen': 25985024, 'train_runtime': 779.7278, 'train_tokens_per_second': 33325.762}
{'loss': 102.4366, 'grad_norm': 8.272801399230957, 'learning_rate': 3.965e-05, 'epoch': 10.99, 'num_input_tokens_seen': 26116096, 'train_runtime': 782.5994, 'train_tokens_per_second': 33370.962}
{'loss': 12.4732, 'grad_norm': 1.9083502292633057, 'learning_rate': 3.960000000000001e-05, 'epoch': 11.0, 'num_input_tokens_seen': 26132480, 'train_runtime': 782.9796, 'train_tokens_per_second': 33375.684}
{'loss': 100.3111, 'grad_norm': 8.095251083374023, 'learning_rate': 3.9550000000000006e-05, 'epoch': 11.06, 'num_input_tokens_seen': 26263552, 'train_runtime': 785.9779, 'train_tokens_per_second': 33415.128}
{'loss': 100.7307, 'grad_norm': 10.025650978088379, 'learning_rate': 3.9500000000000005e-05, 'epoch': 11.11, 'num_input_tokens_seen': 26394624, 'train_runtime': 788.8913, 'train_tokens_per_second': 33457.872}
{'loss': 100.7126, 'grad_norm': 8.72641658782959, 'learning_rate': 3.9450000000000003e-05, 'epoch': 11.17, 'num_input_tokens_seen': 26525696, 'train_runtime': 791.7646, 'train_tokens_per_second': 33501.998}
{'loss': 99.843, 'grad_norm': 8.632943153381348, 'learning_rate': 3.94e-05, 'epoch': 11.22, 'num_input_tokens_seen': 26656768, 'train_runtime': 794.64, 'train_tokens_per_second': 33545.718}
{'loss': 100.7434, 'grad_norm': 8.308502197265625, 'learning_rate': 3.935e-05, 'epoch': 11.28, 'num_input_tokens_seen': 26787840, 'train_runtime': 797.6388, 'train_tokens_per_second': 33583.924}
{'loss': 100.3424, 'grad_norm': 8.467570304870605, 'learning_rate': 3.9300000000000007e-05, 'epoch': 11.33, 'num_input_tokens_seen': 26918912, 'train_runtime': 800.515, 'train_tokens_per_second': 33626.993}
{'loss': 100.4827, 'grad_norm': 8.998225212097168, 'learning_rate': 3.9250000000000005e-05, 'epoch': 11.39, 'num_input_tokens_seen': 27049984, 'train_runtime': 803.4017, 'train_tokens_per_second': 33669.312}
{'loss': 101.3469, 'grad_norm': 7.6693620681762695, 'learning_rate': 3.9200000000000004e-05, 'epoch': 11.44, 'num_input_tokens_seen': 27181056, 'train_runtime': 806.2883, 'train_tokens_per_second': 33711.336}
{'loss': 99.854, 'grad_norm': 7.564015865325928, 'learning_rate': 3.915e-05, 'epoch': 11.5, 'num_input_tokens_seen': 27312128, 'train_runtime': 809.1753, 'train_tokens_per_second': 33753.041}
{'loss': 101.859, 'grad_norm': 7.912997245788574, 'learning_rate': 3.91e-05, 'epoch': 11.55, 'num_input_tokens_seen': 27443200, 'train_runtime': 812.0635, 'train_tokens_per_second': 33794.402}
{'loss': 101.3199, 'grad_norm': 7.888914108276367, 'learning_rate': 3.905e-05, 'epoch': 11.61, 'num_input_tokens_seen': 27574272, 'train_runtime': 814.9525, 'train_tokens_per_second': 33835.434}
{'loss': 100.9625, 'grad_norm': 8.483237266540527, 'learning_rate': 3.9000000000000006e-05, 'epoch': 11.66, 'num_input_tokens_seen': 27705344, 'train_runtime': 837.9852, 'train_tokens_per_second': 33061.854}
{'loss': 100.9025, 'grad_norm': 8.2912015914917, 'learning_rate': 3.8950000000000005e-05, 'epoch': 11.72, 'num_input_tokens_seen': 27836416, 'train_runtime': 840.868, 'train_tokens_per_second': 33104.383}
{'loss': 100.0647, 'grad_norm': 8.29830551147461, 'learning_rate': 3.8900000000000004e-05, 'epoch': 11.77, 'num_input_tokens_seen': 27967488, 'train_runtime': 843.7385, 'train_tokens_per_second': 33147.104}
{'loss': 100.1136, 'grad_norm': 7.770535945892334, 'learning_rate': 3.885e-05, 'epoch': 11.83, 'num_input_tokens_seen': 28098560, 'train_runtime': 846.6096, 'train_tokens_per_second': 33189.512}
{'loss': 100.0378, 'grad_norm': 7.943032264709473, 'learning_rate': 3.88e-05, 'epoch': 11.88, 'num_input_tokens_seen': 28229632, 'train_runtime': 849.4797, 'train_tokens_per_second': 33231.673}
{'loss': 101.2673, 'grad_norm': 7.866533279418945, 'learning_rate': 3.875e-05, 'epoch': 11.94, 'num_input_tokens_seen': 28360704, 'train_runtime': 852.3487, 'train_tokens_per_second': 33273.594}
{'loss': 101.0495, 'grad_norm': 8.511449813842773, 'learning_rate': 3.8700000000000006e-05, 'epoch': 11.99, 'num_input_tokens_seen': 28491776, 'train_runtime': 855.3929, 'train_tokens_per_second': 33308.407}
{'loss': 12.6108, 'grad_norm': 2.2208669185638428, 'learning_rate': 3.8650000000000004e-05, 'epoch': 12.0, 'num_input_tokens_seen': 28508160, 'train_runtime': 855.7531, 'train_tokens_per_second': 33313.536}
{'loss': 100.0538, 'grad_norm': 8.201327323913574, 'learning_rate': 3.86e-05, 'epoch': 12.06, 'num_input_tokens_seen': 28639232, 'train_runtime': 858.6344, 'train_tokens_per_second': 33354.398}
